Time [s];Position [mm];Force [N]
0,452;41,089;129,882812
0,453;41,208;129,394531
0,454;41,325;129,882812
0,455;41,441;129,882812
0,456;41,555;129,882812
0,457;41,555;129,882812
0,458;41,669;130,371094
0,459;41,786;130,371094
0,46;41,901;130,859375
0,461;42,017;130,371094
0,462;42,048;130,859375
0,463;42,136;130,859375
0,464;42,252;130,859375
0,465;42,366;130,859375
0,466;42,482;131,347656
0,467;42,596;131,347656
0,468;42,596;131,347656
0,469;42,713;131,835938
0,47;42,829;131,835938
0,471;42,945;131,835938
0,472;43,06;132,324219
0,473;43,06;132,324219
0,474;43,177;132,324219
0,475;43,296;132,8125
0,476;43,411;132,8125
0,477;43,526;132,8125
0,478;43,609;132,8125
0,479;43,642;132,8125
0,48;43,758;133,300781
0,481;43,875;133,300781
0,482;43,99;133,300781
0,483;44,108;133,789062
0,484;44,129;134,277344
0,485;44,225;133,789062
0,486;44,342;133,789062
0,487;44,458;134,277344
0,488;44,574;134,277344
0,489;44,574;134,277344
0,49;44,689;134,765625
0,491;44,808;134,765625
0,492;44,926;135,253906
0,493;45,044;134,765625
0,494;45,161;135,253906
0,495;45,161;135,253906
0,496;45,277;135,253906
0,497;45,397;136,71875
0,498;45,511;135,742188
0,499;45,626;135,742188
0,5;45,74;136,230469
0,501;45,74;136,230469
0,502;45,856;136,230469
0,503;45,974;136,71875
0,504;46,093;136,71875
0,505;46,093;136,71875
0,506;46,212;136,71875
0,507;46,331;141,113281
0,508;46,449;136,71875
0,509;46,565;137,207031
0,51;46,68;137,207031
0,511;46,68;138,183594
0,512;46,801;137,695312
0,513;46,922;137,695312
0,514;47,04;137,695312
0,515;47,156;138,183594
0,516;47,275;138,671875
0,517;47,275;138,183594
0,518;47,392;138,671875
0,519;47,508;138,671875
0,52;47,622;138,671875
0,521;47,622;138,671875
0,522;47,74;138,671875
0,523;47,863;139,160156
0,524;47,981;139,160156
0,525;48,099;139,160156
0,526;48,217;139,648438
0,527;48,253;139,648438
0,528;48,333;139,648438
0,529;48,448;139,648438
0,53;48,563;140,136719
0,531;48,679;140,136719
0,532;48,797;140,136719
0,533;48,799;140,136719
0,534;48,915;141,113281
0,535;49,033;141,601562
0,536;49,148;141,113281
0,537;49,148;141,113281
0,538;49,264;141,113281
0,539;49,381;141,113281
0,54;49,495;141,601562
0,541;49,61;141,601562
0,542;49,728;141,601562
0,543;49,728;141,601562
0,544;49,845;142,089844
0,545;49,963;142,089844
0,546;50,079;142,089844
0,547;50,195;142,089844
0,548;50,29;142,578125
0,549;50,308;142,089844
0,55;50,421;143,066406
0,551;50,538;143,066406
0,552;50,652;143,066406
0,553;50,77;143,066406
0,554;50,77;143,554688
0,555;50,887;145,507812
0,556;51,004;143,554688
0,557;51,12;144,042969
0,558;51,236;143,554688
0,559;51,352;144,042969
0,56;51,352;144,042969
0,561;51,468;144,042969
0,562;51,585;144,53125
0,563;51,698;148,925781
0,564;51,815;144,53125
0,565;51,815;144,53125
0,566;51,928;144,53125
0,567;52,048;145,019531
0,568;52,182;145,019531
0,569;52,182;145,996094
0,57;52,307;145,507812
0,571;52,43;145,507812
0,572;52,547;145,996094
0,573;52,665;146,484375
0,574;52,665;145,996094
0,575;52,783;145,996094
0,576;52,901;145,996094
0,577;53,019;146,484375
0,578;53,136;146,484375
0,579;53,252;146,972656
0,58;53,369;146,484375
0,581;53,369;146,972656
0,582;53,483;147,460938
0,583;53,6;146,972656
0,584;53,717;146,972656
0,585;53,735;147,460938
0,586;53,836;147,949219
0,587;53,956;147,949219
0,588;54,074;148,4375
0,589;54,19;147,460938
0,59;54,313;147,949219
0,591;54,313;148,4375
0,592;54,431;148,4375
0,593;54,549;148,4375
0,594;54,666;152,34375
0,595;54,785;148,925781
0,596;54,785;148,4375
0,597;54,905;149,414062
0,598;55,023;148,925781
0,599;55,138;149,414062
0,6;55,253;149,414062
0,601;55,373;149,414062
0,602;55,373;149,902344
0,603;55,493;149,902344
0,604;55,607;149,902344
0,605;55,724;149,902344
0,606;55,841;149,902344
0,607;55,841;150,390625
0,608;55,955;150,390625
0,609;56,07;150,878906
0,61;56,185;150,878906
0,611;56,302;150,878906
0,612;56,302;150,878906
0,613;56,422;151,367188
0,614;56,539;151,367188
