Time [s];Position [mm];Force [N]
0,08;0,647;62,988281
0,081;0,661;62,5
0,082;0,673;62,5
0,083;0,687;62,5
0,084;0,699;62,5
0,085;0,699;63,476562
0,086;0,711;62,988281
0,087;0,722;62,988281
0,088;0,732;65,917969
0,089;0,741;62,988281
0,09;0,752;62,988281
0,091;0,752;63,476562
0,092;0,764;63,964844
0,093;0,777;63,476562
0,094;0,79;63,476562
0,095;0,803;63,964844
0,096;0,816;63,964844
0,097;0,83;63,476562
0,098;0,83;63,964844
0,099;0,841;64,453125
0,1;0,853;68,359375
0,101;0,863;64,453125
0,102;0,873;63,964844
0,103;0,883;63,964844
0,104;0,894;64,453125
0,105;0,894;64,453125
0,106;0,906;63,964844
0,107;0,92;64,453125
0,108;0,933;64,453125
0,109;0,947;64,453125
0,11;0,947;64,941406
0,111;0,96;64,941406
0,112;0,972;64,941406
0,113;0,984;64,941406
0,114;0,994;64,941406
0,115;1,004;64,941406
0,116;1,004;64,941406
0,117;1,014;65,429688
0,118;1,025;65,429688
0,119;1,039;65,429688
0,12;1,052;65,429688
0,121;1,065;65,429688
0,122;1,065;65,429688
0,123;1,078;65,917969
0,124;1,092;65,917969
0,125;1,104;65,917969
0,126;1,115;65,917969
0,127;1,125;65,917969
0,128;1,125;66,40625
0,129;1,135;66,40625
0,13;1,145;65,917969
0,131;1,156;65,917969
0,132;1,169;65,917969
0,133;1,181;70,3125
0,134;1,194;66,40625
0,135;1,194;66,40625
0,136;1,208;66,40625
0,137;1,221;66,40625
0,138;1,233;66,40625
0,139;1,244;66,894531
0,14;1,255;66,40625
0,141;1,255;66,894531
0,142;1,265;66,40625
0,143;1,275;66,894531
0,144;1,286;66,894531
0,145;1,299;66,894531
0,146;1,312;66,894531
0,147;1,312;66,40625
0,148;1,325;66,894531
0,149;1,339;66,894531
0,15;1,352;66,894531
0,151;1,365;69,335938
0,152;1,376;66,894531
0,153;1,376;66,894531
0,154;1,387;66,894531
0,155;1,397;67,382812
0,156;1,407;67,871094
0,157;1,417;67,871094
0,158;1,429;67,382812
0,159;1,429;67,382812
0,16;1,441;66,894531
0,161;1,454;67,382812
0,162;1,468;67,382812
0,163;1,481;67,382812
0,164;1,493;67,382812
0,165;1,493;67,382812
0,166;1,505;67,871094
0,167;1,516;67,871094
0,168;1,527;67,871094
0,169;1,536;67,382812
0,17;1,547;67,871094
0,171;1,547;67,871094
0,172;1,558;67,871094
0,173;1,571;67,871094
0,174;1,583;68,359375
0,175;1,597;67,871094
0,176;1,61;67,871094
0,177;1,61;68,847656
0,178;1,623;68,359375
0,179;1,636;68,359375
0,18;1,646;68,847656
0,181;1,657;69,335938
0,182;1,666;67,871094
0,183;1,675;68,359375
0,184;1,675;67,871094
0,185;1,687;68,359375
0,186;1,699;68,359375
0,187;1,712;68,359375
0,188;1,725;68,847656
0,189;1,738;68,847656
0,19;1,738;68,359375
0,191;1,752;68,847656
0,192;1,764;68,359375
0,193;1,775;68,359375
0,194;1,785;68,847656
0,195;1,795;68,847656
0,196;1,805;68,359375
0,197;1,805;68,847656
0,198;1,816;68,359375
0,199;1,829;68,847656
0,2;1,842;68,847656
0,201;1,855;68,847656
0,202;1,869;68,847656
0,203;1,869;69,335938
0,204;1,882;68,847656
0,205;1,895;69,335938
0,206;1,906;69,335938
0,207;1,916;68,847656
0,208;1,926;68,847656
0,209;1,926;68,847656
0,21;1,936;68,847656
0,211;1,947;69,335938
0,212;1,959;68,847656
0,213;1,972;69,335938
0,214;1,986;69,335938
0,215;1,986;69,335938
0,216;1,999;69,824219
0,217;2,013;69,335938
0,218;2,025;69,824219
0,219;2,037;69,335938
0,22;2,048;69,824219
0,221;2,048;69,335938
0,222;2,058;69,824219
0,223;2,067;69,824219
0,224;2,078;69,824219
0,225;2,09;69,824219
0,226;2,103;69,824219
0,227;2,116;69,824219
0,228;2,116;69,824219
0,229;2,129;69,824219
0,23;2,142;69,824219
0,231;2,155;69,824219
0,232;2,167;69,824219
0,233;2,178;69,824219
0,234;2,178;70,3125
0,235;2,189;69,824219
0,236;2,198;69,824219
0,237;2,208;69,824219
0,238;2,219;69,824219
0,239;2,232;69,824219
0,24;2,245;69,824219
0,241;2,245;70,3125
0,242;2,258;70,3125
0,243;2,272;69,824219
0,244;2,285;70,3125
0,245;2,298;70,3125
0,246;2,309;70,3125
0,247;2,309;70,3125
0,248;2,32;70,3125
0,249;2,33;70,3125
0,25;2,339;70,3125
0,251;2,35;70,3125
0,252;2,363;70,3125
0,253;2,363;70,800781
0,254;2,376;70,3125
0,255;2,389;70,3125
0,256;2,403;70,3125
0,257;2,416;70,3125
0,258;2,429;70,3125
0,259;2,429;70,3125
0,26;2,44;70,800781
0,261;2,451;70,800781
0,262;2,461;70,800781
0,263;2,47;70,800781
0,264;2,48;70,800781
0,265;2,48;70,800781
0,266;2,493;70,800781
0,267;2,506;70,800781
0,268;2,52;70,800781
0,269;2,533;70,800781
0,27;2,547;70,800781
0,271;2,559;70,800781
0,272;2,559;71,777344
0,273;2,571;70,800781
0,274;2,581;70,800781
0,275;2,591;70,800781
0,276;2,6;70,800781
0,277;2,611;70,800781
0,278;2,611;70,800781
0,279;2,623;70,800781
0,28;2,636;70,800781
0,281;2,649;71,289062
0,282;2,662;71,289062
0,283;2,676;70,800781
0,284;2,676;71,289062
0,285;2,689;70,800781
0,286;2,7;70,800781
0,287;2,711;71,777344
0,288;2,721;71,289062
0,289;2,73;71,289062
0,29;2,73;71,289062
0,291;2,741;71,289062
0,292;2,752;71,289062
0,293;2,765;71,777344
0,294;2,778;71,289062
0,295;2,792;71,289062
0,296;2,792;71,289062
0,297;2,806;71,289062
0,298;2,819;71,289062
0,299;2,832;71,289062
0,3;2,843;71,289062
0,301;2,853;71,289062
0,302;2,863;71,777344
0,303;2,863;71,289062
0,304;2,872;71,289062
0,305;2,883;74,707031
0,306;2,896;71,777344
0,307;2,909;71,777344
0,308;2,922;71,777344
0,309;2,936;71,777344
0,31;2,936;71,777344
0,311;2,95;71,777344
0,312;2,962;71,777344
0,313;2,974;72,265625
0,314;2,984;71,777344
0,315;2,993;71,777344
0,316;2,993;71,777344
0,317;3,003;71,777344
0,318;3,014;71,777344
0,319;3,026;71,777344
0,32;3,04;71,777344
0,321;3,053;71,777344
0,322;3,067;71,777344
0,323;3,067;72,265625
0,324;3,08;71,777344
0,325;3,093;71,777344
0,326;3,104;71,777344
0,327;3,115;71,777344
0,328;3,124;71,777344
0,329;3,124;71,777344
0,33;3,134;71,777344
0,331;3,145;71,777344
0,332;3,157;72,265625
0,333;3,171;72,265625
0,334;3,184;72,265625
0,335;3,184;72,265625
0,336;3,197;72,265625
0,337;3,211;72,265625
0,338;3,223;72,265625
0,339;3,235;72,265625
0,34;3,245;72,265625
0,341;3,245;72,265625
0,342;3,255;72,265625
0,343;3,265;72,265625
0,344;3,276;71,777344
0,345;3,288;72,265625
0,346;3,302;72,753906
0,347;3,302;72,265625
0,348;3,315;73,242188
0,349;3,329;72,265625
0,35;3,342;72,265625
0,351;3,355;72,265625
0,352;3,367;72,753906
0,353;3,378;72,265625
0,354;3,378;72,265625
0,355;3,388;72,265625
0,356;3,398;72,753906
0,357;3,408;73,242188
0,358;3,42;72,265625
0,359;3,432;72,753906
0,36;3,432;72,753906
0,361;3,445;72,753906
0,362;3,458;72,753906
0,363;3,472;72,753906
0,364;3,485;72,753906
0,365;3,497;72,753906
0,366;3,497;72,753906
0,367;3,508;72,753906
0,368;3,519;72,753906
0,369;3,529;72,753906
0,37;3,539;72,265625
0,371;3,55;72,753906
0,372;3,563;72,753906
0,373;3,563;72,753906
0,374;3,576;77,148438
0,375;3,588;76,660156
0,376;3,602;73,242188
0,377;3,615;72,753906
0,378;3,628;72,753906
0,379;3,628;72,753906
0,38;3,639;73,242188
0,381;3,65;73,242188
0,382;3,66;72,753906
0,383;3,669;73,730469
0,384;3,68;73,242188
0,385;3,68;76,171875
0,386;3,692;73,242188
0,387;3,705;73,242188
0,388;3,718;73,730469
0,389;3,731;73,242188
0,39;3,745;72,753906
0,391;3,745;73,730469
0,392;3,758;73,242188
0,393;3,77;73,242188
0,394;3,781;73,242188
0,395;3,79;73,242188
0,396;3,8;73,242188
0,397;3,803;73,242188
0,398;3,81;73,242188
0,399;3,822;73,242188
0,4;3,836;73,242188
0,401;3,849;73,242188
0,402;3,863;77,636719
0,403;3,876;73,242188
0,404;3,876;73,730469
0,405;3,889;73,730469
0,406;3,901;73,730469
0,407;3,912;73,242188
0,408;3,921;73,242188
0,409;3,931;73,242188
0,41;3,931;73,730469
0,411;3,942;73,242188
0,412;3,953;73,730469
0,413;3,966;73,242188
0,414;3,98;73,730469
0,415;3,994;73,730469
0,416;3,994;77,636719
0,417;4,007;74,21875
0,418;4,021;73,730469
0,419;4,033;74,707031
0,42;4,044;73,242188
0,421;4,053;74,21875
0,422;4,063;73,730469
0,423;4,063;73,730469
0,424;4,073;73,730469
0,425;4,085;73,730469
0,426;4,098;73,730469
0,427;4,111;76,660156
0,428;4,125;73,730469
0,429;4,125;73,730469
0,43;4,138;73,730469
0,431;4,151;73,730469
0,432;4,164;73,730469
0,433;4,175;73,730469
0,434;4,185;73,730469
0,435;4,185;73,730469
0,436;4,195;73,730469
0,437;4,205;73,730469
0,438;4,216;74,707031
0,439;4,228;74,21875
0,44;4,241;73,730469
0,441;4,255;74,21875
0,442;4,269;73,730469
0,443;4,269;74,21875
0,444;4,283;74,707031
0,445;4,295;73,730469
0,446;4,307;74,21875
0,447;4,317;74,21875
0,448;4,327;74,21875
0,449;4,327;78,613281
0,45;4,337;74,21875
0,451;4,348;74,707031
0,452;4,361;74,21875
0,453;4,375;74,21875
0,454;4,388;74,21875
0,455;4,388;74,21875
0,456;4,401;74,21875
0,457;4,415;74,21875
0,458;4,428;74,21875
0,459;4,44;74,707031
0,46;4,45;74,21875
0,461;4,45;74,707031
0,462;4,46;74,21875
0,463;4,47;74,21875
0,464;4,48;74,21875
0,465;4,493;74,707031
0,466;4,506;74,21875
0,467;4,506;74,21875
0,468;4,52;74,707031
0,469;4,534;74,21875
0,47;4,548;74,21875
0,471;4,56;74,21875
0,472;4,571;74,707031
0,473;4,571;74,21875
0,474;4,582;74,21875
0,475;4,592;74,707031
0,476;4,602;74,21875
0,477;4,612;75,195312
0,478;4,625;74,21875
0,479;4,625;74,707031
0,48;4,638;74,707031
0,481;4,651;74,707031
0,482;4,664;74,21875
0,483;4,677;74,707031
0,484;4,69;74,707031
0,485;4,69;74,707031
0,486;4,702;74,707031
0,487;4,713;74,707031
0,488;4,723;75,195312
0,489;4,733;74,707031
0,49;4,744;74,707031
0,491;4,744;74,707031
0,492;4,755;75,195312
0,493;4,768;75,195312
0,494;4,781;75,195312
0,495;4,795;74,707031
0,496;4,808;74,707031
0,497;4,808;74,707031
0,498;4,822;74,707031
0,499;4,834;75,195312
0,5;4,846;74,707031
0,501;4,857;74,707031
0,502;4,867;75,195312
0,503;4,867;75,195312
0,504;4,877;75,195312
0,505;4,888;74,707031
0,506;4,9;74,707031
0,507;4,914;75,195312
0,508;4,927;74,707031
0,509;4,941;75,195312
0,51;4,941;75,195312
0,511;4,954;75,195312
0,512;4,967;75,195312
0,513;4,978;75,195312
0,514;4,989;75,195312
0,515;4,998;75,195312
0,516;4,998;75,195312
0,517;5,008;75,195312
0,518;5,02;75,195312
0,519;5,033;75,195312
0,52;5,046;75,195312
0,521;5,06;75,195312
0,522;5,06;75,195312
0,523;5,073;75,195312
0,524;5,087;75,195312
0,525;5,1;75,195312
0,526;5,111;75,683594
0,527;5,121;75,195312
0,528;5,121;75,195312
0,529;5,131;75,195312
0,53;5,141;75,195312
0,531;5,152;75,195312
0,532;5,165;75,683594
0,533;5,179;75,683594
0,534;5,179;75,683594
0,535;5,192;75,683594
0,536;5,205;76,171875
0,537;5,219;75,683594
0,538;5,231;75,683594
0,539;5,242;75,683594
0,54;5,253;75,683594
0,541;5,253;75,683594
0,542;5,263;79,589844
0,543;5,273;75,683594
0,544;5,284;75,683594
0,545;5,296;75,683594
0,546;5,296;76,171875
0,547;5,309;75,683594
0,548;5,323;75,683594
0,549;5,337;75,683594
0,55;5,35;75,683594
0,551;5,363;75,683594
0,552;5,363;75,683594
0,553;5,375;75,683594
0,554;5,386;75,195312
0,555;5,396;75,683594
0,556;5,406;75,683594
0,557;5,416;75,683594
0,558;5,416;75,683594
0,559;5,428;75,683594
0,56;5,441;75,683594
0,561;5,455;75,683594
0,562;5,468;75,683594
0,563;5,482;75,683594
0,564;5,482;76,171875
0,565;5,495;76,171875
0,566;5,507;75,683594
0,567;5,518;75,683594
0,568;5,528;76,171875
0,569;5,538;76,171875
0,57;5,538;76,171875
0,571;5,549;76,660156
0,572;5,56;76,171875
0,573;5,574;76,171875
0,574;5,587;76,171875
0,575;5,6;76,171875
0,576;5,6;76,171875
0,577;5,614;76,171875
0,578;5,628;77,148438
0,579;5,64;76,171875
0,58;5,651;76,171875
0,581;5,661;76,171875
0,582;5,661;76,171875
0,583;5,67;76,171875
0,584;5,68;76,171875
0,585;5,691;76,171875
0,586;5,705;76,171875
0,587;5,718;76,171875
0,588;5,718;76,171875
0,589;5,732;76,171875
0,59;5,745;76,660156
0,591;5,759;76,660156
0,592;5,771;76,660156
0,593;5,782;76,171875
0,594;5,782;76,171875
0,595;5,792;76,171875
0,596;5,802;76,660156
0,597;5,812;76,660156
0,598;5,824;76,660156
0,599;5,837;76,660156
0,6;5,837;76,660156
0,601;5,851;76,660156
0,602;5,865;76,660156
0,603;5,878;76,660156
0,604;5,891;77,148438
0,605;5,903;76,171875
0,606;5,915;77,148438
0,607;5,915;76,660156
0,608;5,926;76,660156
0,609;5,935;76,660156
0,61;5,945;76,660156
0,611;5,957;76,660156
0,612;5,957;77,148438
0,613;5,97;76,660156
0,614;5,983;76,660156
0,615;5,997;77,148438
0,616;6,011;77,636719
0,617;6,024;76,660156
0,618;6,036;76,660156
0,619;6,036;77,148438
0,62;6,048;77,148438
0,621;6,058;77,148438
0,622;6,068;77,148438
0,623;6,078;76,660156
0,624;6,089;76,660156
0,625;6,089;78,125
0,626;6,102;77,148438
0,627;6,115;77,148438
0,628;6,129;77,148438
0,629;6,142;77,148438
0,63;6,156;77,148438
0,631;6,156;77,148438
0,632;6,168;77,148438
0,633;6,18;77,148438
0,634;6,19;76,660156
0,635;6,2;77,148438
0,636;6,2;77,148438
0,637;6,21;77,148438
0,638;6,221;76,660156
0,639;6,234;77,636719
0,64;6,248;77,148438
0,641;6,261;77,148438
0,642;6,274;77,148438
0,643;6,274;77,148438
0,644;6,288;81,542969
0,645;6,301;77,636719
0,646;6,313;77,148438
0,647;6,323;77,148438
0,648;6,333;77,636719
0,649;6,333;77,636719
0,65;6,343;77,148438
0,651;6,354;77,636719
0,652;6,367;77,636719
0,653;6,379;77,148438
0,654;6,393;77,148438
0,655;6,393;77,148438
0,656;6,407;77,148438
0,657;6,42;77,636719
0,658;6,433;77,148438
0,659;6,444;77,636719
0,66;6,455;77,636719
0,661;6,455;77,636719
0,662;6,465;77,636719
0,663;6,474;77,636719
0,664;6,485;77,636719
0,665;6,497;78,125
0,666;6,511;77,636719
0,667;6,524;78,125
0,668;6,524;77,636719
0,669;6,537;78,613281
0,67;6,55;77,636719
0,671;6,563;77,636719
0,672;6,574;77,636719
0,673;6,585;78,125
0,674;6,585;77,636719
0,675;6,595;77,636719
0,676;6,605;77,636719
0,677;6,616;77,636719
0,678;6,628;77,636719
0,679;6,641;77,636719
0,68;6,641;78,125
0,681;6,653;77,636719
0,682;6,666;77,636719
0,683;6,68;77,636719
0,684;6,693;78,125
0,685;6,705;77,636719
0,686;6,705;78,125
0,687;6,715;78,613281
0,688;6,727;78,125
0,689;6,737;78,125
0,69;6,748;77,636719
0,691;6,759;77,636719
0,692;6,759;78,125
0,693;6,772;78,125
0,694;6,785;78,125
0,695;6,799;78,125
0,696;6,813;78,125
0,697;6,826;78,125
0,698;6,826;78,125
0,699;6,838;77,636719
0,7;6,85;78,125
0,701;6,861;78,125
0,702;6,871;78,125
0,703;6,881;79,101562
0,704;6,892;78,125
0,705;6,892;78,125
0,706;6,904;78,125
0,707;6,918;78,125
0,708;6,931;77,636719
0,709;6,945;78,125
0,71;6,959;78,125
0,711;6,959;79,101562
0,712;6,971;78,125
0,713;6,983;78,125
0,714;6,994;78,125
0,715;7,004;79,589844
0,716;7,004;78,125
0,717;7,014;78,125
0,718;7,026;78,125
0,719;7,039;78,125
0,72;7,052;78,125
0,721;7,065;78,613281
0,722;7,065;79,101562
0,723;7,078;78,125
0,724;7,092;78,613281
0,725;7,105;78,613281
0,726;7,116;83,007812
0,727;7,127;78,613281
0,728;7,127;78,613281
0,729;7,137;78,613281
0,73;7,147;78,613281
0,731;7,158;78,613281
0,732;7,17;78,613281
0,733;7,183;79,101562
0,734;7,183;78,613281
0,735;7,197;78,613281
0,736;7,21;78,613281
0,737;7,224;78,613281
0,738;7,236;78,613281
0,739;7,247;78,613281
0,74;7,258;78,613281
0,741;7,258;79,101562
0,742;7,269;78,613281
0,743;7,279;78,613281
0,744;7,29;78,613281
0,745;7,303;78,613281
0,746;7,303;78,613281
0,747;7,316;78,613281
0,748;7,329;79,101562
0,749;7,343;78,613281
0,75;7,357;78,613281
0,751;7,369;79,101562
0,752;7,369;78,613281
0,753;7,38;83,007812
0,754;7,391;79,101562
0,755;7,401;79,101562
0,756;7,411;80,566406
0,757;7,422;79,101562
0,758;7,422;78,613281
0,759;7,434;79,101562
0,76;7,447;79,101562
0,761;7,46;79,101562
0,762;7,473;79,101562
0,763;7,486;79,101562
0,764;7,499;79,101562
0,765;7,499;79,101562
0,766;7,511;79,101562
0,767;7,523;83,496094
0,768;7,533;79,101562
0,769;7,543;79,101562
0,77;7,553;79,589844
0,771;7,553;79,589844
0,772;7,565;79,101562
0,773;7,578;79,101562
0,774;7,59;79,101562
0,775;7,603;79,101562
0,776;7,603;79,101562
0,777;7,618;79,101562
0,778;7,631;79,589844
0,779;7,643;79,101562
0,78;7,654;79,101562
0,781;7,664;80,566406
0,782;7,664;79,589844
0,783;7,673;79,589844
0,784;7,683;79,589844
0,785;7,696;79,589844
0,786;7,708;79,589844
0,787;7,721;79,589844
0,788;7,734;79,589844
0,789;7,734;79,589844
0,79;7,749;79,589844
0,791;7,762;79,589844
0,792;7,774;79,589844
0,793;7,785;79,589844
0,794;7,795;79,589844
0,795;7,795;79,589844
0,796;7,805;79,589844
0,797;7,815;79,589844
0,798;7,827;79,589844
0,799;7,84;80,566406
0,8;7,853;79,589844
0,801;7,853;79,589844
0,802;7,866;79,589844
0,803;7,881;80,078125
0,804;7,894;79,589844
0,805;7,905;79,589844
0,806;7,916;79,589844
0,807;7,916;80,078125
0,808;7,927;79,589844
0,809;7,938;79,589844
0,81;7,948;79,589844
0,811;7,961;80,078125
0,812;7,974;80,078125
0,813;7,974;80,078125
0,814;7,986;79,589844
0,815;8;79,589844
0,816;8,014;79,589844
0,817;8,027;80,078125
0,818;8,027;80,078125
0,819;8,039;79,589844
0,82;8,05;80,078125
0,821;8,062;80,078125
0,822;8,072;80,566406
0,823;8,082;80,078125
0,824;8,094;80,078125
0,825;8,094;80,078125
0,826;8,106;80,078125
0,827;8,12;80,078125
0,828;8,133;80,078125
0,829;8,147;80,078125
0,83;8,147;80,078125
0,831;8,16;79,589844
0,832;8,172;80,078125
0,833;8,184;80,078125
0,834;8,195;80,078125
0,835;8,205;80,078125
0,836;8,205;80,078125
0,837;8,215;80,078125
0,838;8,227;80,078125
0,839;8,24;80,566406
0,84;8,252;80,078125
0,841;8,265;80,078125
0,842;8,265;80,078125
0,843;8,279;80,078125
0,844;8,293;80,078125
0,845;8,305;80,566406
0,846;8,317;80,566406
0,847;8,328;80,566406
0,848;8,328;80,566406
0,849;8,337;80,566406
0,85;8,348;80,566406
0,851;8,359;80,078125
0,852;8,372;80,566406
0,853;8,385;80,078125
0,854;8,385;81,054688
0,855;8,397;80,566406
0,856;8,412;80,566406
0,857;8,425;81,054688
0,858;8,437;80,566406
0,859;8,449;80,078125
0,86;8,449;80,566406
0,861;8,46;80,566406
0,862;8,47;80,566406
0,863;8,48;80,566406
0,864;8,491;81,054688
0,865;8,503;80,566406
0,866;8,503;80,566406
0,867;8,517;80,566406
0,868;8,529;80,566406
0,869;8,544;80,566406
0,87;8,557;80,566406
0,871;8,569;80,566406
0,872;8,569;81,054688
0,873;8,58;80,566406
0,874;8,591;81,054688
0,875;8,601;81,054688
0,876;8,611;81,054688
0,877;8,622;81,054688
0,878;8,622;81,054688
0,879;8,635;81,054688
0,88;8,647;81,054688
0,881;8,66;81,054688
0,882;8,673;80,566406
0,883;8,687;81,054688
0,884;8,699;81,054688
0,885;8,699;81,054688
0,886;8,711;81,542969
0,887;8,722;81,054688
0,888;8,733;81,054688
0,889;8,742;81,054688
0,89;8,753;81,542969
0,891;8,753;81,054688
0,892;8,765;81,054688
0,893;8,778;81,054688
0,894;8,791;82,03125
0,895;8,804;81,054688
0,896;8,804;81,054688
0,897;8,818;81,054688
0,898;8,831;81,054688
0,899;8,844;81,054688
0,9;8,855;81,542969
0,901;8,866;81,542969
0,902;8,875;81,054688
0,903;8,875;81,054688
0,904;8,885;81,054688
0,905;8,897;81,542969
0,906;8,91;81,542969
0,907;8,922;82,03125
0,908;8,936;81,542969
0,909;8,949;81,054688
0,91;8,949;81,542969
0,911;8,963;81,054688
0,912;8,975;81,542969
0,913;8,986;81,542969
0,914;8,997;81,542969
0,915;9,006;81,054688
0,916;9,006;81,542969
0,917;9,016;81,542969
0,918;9,027;81,542969
0,919;9,04;81,542969
0,92;9,053;81,542969
0,921;9,066;81,542969
0,922;9,066;81,542969
0,923;9,08;81,542969
0,924;9,094;81,542969
0,925;9,106;81,542969
0,926;9,117;81,542969
0,927;9,128;82,03125
0,928;9,128;81,542969
0,929;9,138;81,542969
0,93;9,147;81,542969
0,931;9,159;81,542969
0,932;9,172;81,542969
0,933;9,185;82,03125
0,934;9,185;81,542969
0,935;9,197;82,03125
0,936;9,212;81,542969
0,937;9,225;82,03125
0,938;9,237;82,03125
0,939;9,248;81,542969
0,94;9,248;81,542969
0,941;9,259;81,542969
0,942;9,259;82,03125
0,943;9,279;82,03125
0,944;9,291;82,03125
0,945;9,291;82,519531
0,946;9,304;82,03125
0,947;9,317;82,519531
0,948;9,329;82,03125
0,949;9,344;81,542969
0,95;9,357;82,03125
0,951;9,369;82,03125
0,952;9,369;82,519531
0,953;9,38;82,03125
0,954;9,392;82,03125
0,955;9,402;85,9375
0,956;9,411;82,03125
0,957;9,423;82,03125
0,958;9,423;82,519531
0,959;9,435;82,03125
0,96;9,447;82,03125
0,961;9,46;82,03125
0,962;9,474;82,03125
0,963;9,487;83,007812
0,964;9,487;83,007812
0,965;9,5;83,007812
0,966;9,511;82,519531
0,967;9,523;82,03125
0,968;9,533;82,03125
0,969;9,543;83,007812
0,97;9,543;82,03125
0,971;9,553;82,519531
0,972;9,565;82,03125
0,973;9,578;82,03125
0,974;9,59;82,519531
0,975;9,604;82,519531
0,976;9,604;82,519531
0,977;9,618;82,03125
0,978;9,631;82,519531
0,979;9,642;82,519531
0,98;9,654;82,519531
0,981;9,664;82,519531
0,982;9,664;82,519531
0,983;9,673;82,519531
0,984;9,683;82,519531
0,985;9,696;82,519531
0,986;9,709;82,519531
0,987;9,721;82,519531
0,988;9,721;82,519531
0,989;9,734;83,496094
0,99;9,749;82,519531
0,991;9,762;82,519531
0,992;9,774;82,519531
0,993;9,785;82,519531
0,994;9,785;82,519531
0,995;9,795;82,519531
0,996;9,803;82,519531
0,997;9,81;82,519531
0,998;9,815;82,519531
0,999;9,819;82,519531
1;9,819;82,519531
1,001;9,823;86,425781
1,002;9,826;82,519531
1,003;9,829;82,519531
1,004;9,831;82,519531
1,005;9,832;82,03125
1,006;9,832;82,519531
1,007;9,833;82,03125
1,008;9,833;82,519531
1,009;9,833;82,519531
1,01;9,833;82,519531
1,011;9,832;82,519531
1,012;9,832;82,03125
1,013;9,831;83,007812
1,014;9,83;84,960938
1,015;9,827;83,496094
1,016;9,824;82,519531
1,017;9,819;82,519531
1,018;9,819;82,519531
1,019;9,815;82,519531
1,02;9,809;82,519531
1,021;9,804;83,007812
1,022;9,798;82,519531
1,023;9,792;82,519531
1,024;9,784;82,519531
1,025;9,784;82,519531
1,026;9,776;82,519531
1,027;9,769;82,519531
1,028;9,763;83,496094
1,029;9,756;82,519531
1,03;9,756;83,496094
1,031;9,75;82,519531
1,032;9,742;82,519531
1,033;9,733;82,519531
1,034;9,724;83,007812
1,035;9,715;82,519531
1,036;9,705;82,519531
1,037;9,705;82,03125
1,038;9,695;82,519531
1,039;9,686;82,519531
1,04;9,678;82,519531
1,041;9,671;82,519531
1,042;9,663;82,03125
1,043;9,663;83,496094
1,044;9,654;86,914062
1,045;9,644;82,03125
1,046;9,633;82,03125
1,047;9,622;83,007812
1,048;9,622;82,03125
1,049;9,611;82,03125
1,05;9,6;82,519531
1,051;9,589;82,03125
1,052;9,579;82,519531
1,053;9,568;82,03125
1,054;9,557;82,519531
1,055;9,557;82,03125
1,056;9,546;82,03125
1,057;9,535;82,03125
1,058;9,525;82,03125
1,059;9,515;82,03125
1,06;9,515;82,03125
1,061;9,504;82,03125
1,062;9,494;82,03125
1,063;9,482;82,03125
1,064;9,471;82,519531
1,065;9,458;82,03125
1,066;9,458;82,03125
1,067;9,445;82,03125
1,068;9,432;82,519531
1,069;9,419;82,519531
1,07;9,408;82,03125
1,071;9,399;82,03125
1,072;9,389;82,03125
1,073;9,389;82,03125
1,074;9,379;82,03125
1,075;9,367;82,03125
1,076;9,356;82,03125
