Time [s];Position [mm];Force [N]
0,523;5,2873;73,3676
0,524;5,2964;73,3892
0,525;5,3064;73,4249
0,526;5,3146;73,4125
0,527;5,3263;73,4478
0,528;5,3407;73,4611
0,529;5,3469;73,4328
0,53;5,3595;73,4617
0,531;5,3717;73,4736
0,532;5,3766;73,5381
0,533;5,3908;73,5304
0,534;5,4012;73,5292
0,535;5,4095;73,4915
0,536;5,421;73,4984
0,537;5,4309;73,5545
0,538;5,4412;73,615
0,539;5,4491;73,6318
0,54;5,4586;73,6645
0,541;5,4716;73,6631
0,542;5,4793;73,6789
0,543;5,4887;73,7044
0,544;5,5017;73,6295
0,545;5,5076;73,7605
0,546;5,518;73,7675
0,547;5,5279;73,7886
0,548;5,5372;73,7796
0,549;5,5521;73,7545
0,55;5,5552;73,8696
0,551;5,5736;73,8068
0,552;5,5795;73,7978
0,553;5,5885;73,8339
0,554;5,602;73,8804
0,555;5,6086;73,9528
0,556;5,6188;73,8777
0,557;5,6315;73,9044
0,558;5,6412;73,9529
0,559;5,653;73,9045
0,56;5,6611;73,9489
0,561;5,6714;73,9946
0,562;5,6826;73,9683
0,563;5,6919;74,055
0,564;5,7004;74,0304
0,565;5,7087;74,0014
0,566;5,7183;74,0463
0,567;5,7339;74,024
0,568;5,739;74,1721
0,569;5,75;74,1392
0,57;5,7613;74,0852
0,571;5,7709;74,1541
0,572;5,7805;74,1588
0,573;5,7928;74,1942
0,574;5,8032;74,0858
0,575;5,8139;74,1194
0,576;5,8253;74,1919
0,577;5,8327;74,1941
0,578;5,8393;74,2918
0,579;5,8515;74,3015
0,58;5,8605;74,2785
0,581;5,8705;74,3383
0,582;5,8826;74,2975
0,583;5,8939;74,3272
0,584;5,9024;74,4034
0,585;5,9182;74,3405
0,586;5,9218;74,3891
0,587;5,9304;74,3991
0,588;5,9443;74,3772
0,589;5,9525;74,4468
0,59;5,9643;74,4355
0,591;5,9715;74,476
0,592;5,9825;74,4824
0,593;5,9934;74,4952
0,594;6,0045;74,4913
0,595;6,011;74,5597
0,596;6,0204;74,5656
0,597;6,0326;74,4781
0,598;6,0398;74,6002
0,599;6,0537;74,615
0,6;6,0643;74,6534
0,601;6,0734;74,6957
0,602;6,0821;74,6197
0,603;6,0902;74,6948
0,604;6,1037;74,7019
0,605;6,1121;74,7679
0,606;6,1238;74,7423
0,607;6,1289;74,7197
0,608;6,144;74,7845
0,609;6,1522;74,8066
0,61;6,1664;74,7862
0,611;6,1736;74,8638
0,612;6,1837;74,8091
0,613;6,1926;74,8227
0,614;6,2052;74,8512
0,615;6,2125;74,8726
0,616;6,2216;74,95
0,617;6,2336;74,8612
0,618;6,2416;74,9767
0,619;6,2537;74,9205
0,62;6,2609;75,0043
0,621;6,2744;74,9975
0,622;6,2843;74,9565
0,623;6,2974;75,0968
0,624;6,3034;74,9954
0,625;6,3113;75,0833
0,626;6,3266;75,0945
0,627;6,3344;75,1344
0,628;6,3453;75,1019
0,629;6,3527;75,1483
0,63;6,3657;75,1581
0,631;6,3763;75,1295
0,632;6,387;75,1678
0,633;6,3965;75,223
0,634;6,4074;75,1603
0,635;6,4137;75,2493
0,636;6,4289;75,2072
0,637;6,4308;75,2783
0,638;6,4421;75,3095
0,639;6,4525;75,2022
0,64;6,4619;75,321
0,641;6,473;75,375
0,642;6,4833;75,3232
0,643;6,4936;75,3222
0,644;6,5062;75,3392
0,645;6,5178;75,4489
0,646;6,5266;75,4168
0,647;6,5361;75,4234
0,648;6,5447;75,4344
0,649;6,5567;75,4306
0,65;6,564;75,5097
0,651;6,5768;75,4904
0,652;6,5831;75,5622
0,653;6,5977;75,479
0,654;6,6064;75,4712
0,655;6,6138;75,5739
0,656;6,6251;75,5332
0,657;6,6315;75,6242
0,658;6,6457;75,6322
0,659;6,656;75,6602
0,66;6,6669;75,6365
0,661;6,6756;75,5891
0,662;6,6899;75,6475
0,663;6,699;75,7431
0,664;6,7072;75,7593
0,665;6,7153;75,7442
0,666;6,7261;75,6998
0,667;6,738;75,8001
0,668;6,7452;75,7911
0,669;6,7555;75,8753
0,67;6,7679;75,8852
0,671;6,7771;75,755
0,672;6,7851;75,8896
0,673;6,7955;75,9255
0,674;6,8045;75,8575
0,675;6,8186;75,9544
0,676;6,8265;75,8771
0,677;6,8392;75,9478
0,678;6,8451;75,9383
0,679;6,8568;75,9641
0,68;6,8684;75,9716
0,681;6,8806;75,9667
0,682;6,8877;75,9706
0,683;6,9017;76,0576
0,684;6,9089;76,0266
0,685;6,9195;76,033
0,686;6,928;76,0099
0,687;6,9336;76,1989
0,688;6,9505;76,0775
0,689;6,9538;76,1569
0,69;6,9677;76,1216
0,691;6,9784;76,1989
0,692;6,991;76,2372
0,693;7,0013;76,1681
0,694;7,0051;76,2256
0,695;7,02;76,2194
0,696;7,0309;76,2058
0,697;7,0357;76,267
0,698;7,0487;76,2191
0,699;7,0564;76,2383
0,7;7,0672;76,2513
0,701;7,0782;76,3354
0,702;7,0852;76,3475
0,703;7,099;76,2333
0,704;7,1102;76,3469
0,705;7,1175;76,3637
0,706;7,1311;76,3576
0,707;7,1392;76,4246
0,708;7,1496;76,4149
0,709;7,1592;76,5121
0,71;7,1686;76,4809
0,711;7,1823;76,508
0,712;7,1885;76,485
0,713;7,1988;76,4693
0,714;7,2085;76,5542
0,715;7,2221;76,5221
0,716;7,2255;76,5671
0,717;7,237;76,6791
0,718;7,2496;76,5352
0,719;7,2563;76,5945
0,72;7,2719;76,6449
0,721;7,2778;76,5516
0,722;7,293;76,6277
0,723;7,2972;76,6501
0,724;7,3096;76,6962
0,725;7,3216;76,6811
0,726;7,3291;76,7288
0,727;7,3368;76,7496
0,728;7,3488;76,7264
0,729;7,3593;76,7593
0,73;7,3691;76,7434
0,731;7,3759;76,8194
0,732;7,3878;76,8098
0,733;7,4028;76,8523
0,734;7,4102;76,8955
0,735;7,4228;76,8297
0,736;7,4294;76,884
0,737;7,4396;76,993
0,738;7,4519;76,8988
0,739;7,4605;76,9833
0,74;7,4731;76,8763
0,741;7,4809;76,8863
0,742;7,4887;76,9681
0,743;7,5007;76,997
0,744;7,5116;76,9145
0,745;7,5194;76,894
0,746;7,5304;77,0431
0,747;7,5431;76,9875
0,748;7,5525;77,0475
0,749;7,5605;77,0657
0,75;7,5716;77,0348
0,751;7,5791;77,0911
0,752;7,5905;77,0931
0,753;7,6004;77,1353
0,754;7,6117;77,0996
0,755;7,6207;77,1343
0,756;7,6293;77,1527
0,757;7,6402;77,1822
0,758;7,6552;77,2095
0,759;7,6641;77,1827
0,76;7,6737;77,2579
0,761;7,6831;77,2885
0,762;7,6918;77,246
0,763;7,7035;77,2585
0,764;7,7147;77,2905
0,765;7,7226;77,2494
0,766;7,7324;77,2898
0,767;7,7429;77,3329
0,768;7,752;77,3607
0,769;7,7591;77,2973
0,77;7,7732;77,3758
0,771;7,7815;77,368
0,772;7,7936;77,4012
0,773;7,7999;77,4654
0,774;7,8114;77,4603
0,775;7,8222;77,5276
0,776;7,8332;77,4971
0,777;7,845;77,5304
0,778;7,854;77,4961
0,779;7,863;77,4897
0,78;7,877;77,5949
0,781;7,8823;77,5599
0,782;7,8929;77,6277
0,783;7,9054;77,6521
0,784;7,9145;77,5955
0,785;7,9226;77,6913
0,786;7,9347;77,6502
0,787;7,9415;77,6757
0,788;7,9554;77,6383
0,789;7,9638;77,724
0,79;7,9703;77,7524
0,791;7,9843;77,7199
0,792;7,9915;77,7118
0,793;8,0035;77,7177
0,794;8,0145;77,7682
0,795;8,0251;77,843
0,796;8,0286;77,8096
0,797;8,0423;77,8568
0,798;8,054;77,8242
0,799;8,0621;77,8536
0,8;8,0728;77,9024
0,801;8,0833;77,8996
0,802;8,0955;77,8942
0,803;8,1026;77,9059
0,804;8,1159;77,9325
0,805;8,1238;77,9495
0,806;8,136;77,9705
0,807;8,1451;78,0367
0,808;8,1555;77,9734
0,809;8,1667;78,0078
0,81;8,1765;78,0126
0,811;8,1848;78,021
0,812;8,1923;78,0803
0,813;8,2089;78,0891
0,814;8,2126;78,1001
0,815;8,2262;78,1028
0,816;8,2346;78,023
0,817;8,2421;78,1956
0,818;8,2564;78,1766
0,819;8,2662;78,2117
0,82;8,2749;78,1394
0,821;8,2861;78,1822
0,822;8,2948;78,1807
0,823;8,3028;78,2787
0,824;8,3132;78,2502
0,825;8,3263;78,2102
0,826;8,3342;78,3144
0,827;8,3484;78,283
0,828;8,3571;78,2754
0,829;8,3662;78,3546
0,83;8,378;78,3306
0,831;8,3848;78,372
0,832;8,394;78,4044
0,833;8,4092;78,3693
0,834;8,4161;78,3492
0,835;8,4293;78,3794
0,836;8,4357;78,4178
0,837;8,4436;78,4453
0,838;8,4566;78,446
0,839;8,4682;78,3989
0,84;8,4772;78,424
0,841;8,4819;78,5116
0,842;8,4959;78,4318
0,843;8,5038;78,5342
0,844;8,5171;78,5594
0,845;8,5255;78,5241
0,846;8,5344;78,6185
0,847;8,5455;78,572
0,848;8,5562;78,5739
0,849;8,5677;78,6313
0,85;8,5751;78,5822
0,851;8,5835;78,6788
0,852;8,5981;78,7641
0,853;8,6074;78,698
0,854;8,6134;78,7178
0,855;8,6266;78,7091
0,856;8,6352;78,7188
0,857;8,6495;78,7178
0,858;8,6564;78,8282
0,859;8,6654;78,8057
0,86;8,6739;78,7783
0,861;8,6858;78,8337
0,862;8,6976;78,7983
0,863;8,7046;78,8515
0,864;8,7172;78,8577
0,865;8,7246;78,8279
0,866;8,7369;78,9239
0,867;8,7485;78,9126
0,868;8,7561;78,8536
0,869;8,7652;79,02
0,87;8,777;78,8873
0,871;8,7893;78,9703
0,872;8,7985;79,0579
0,873;8,8076;78,9598
0,874;8,8173;79,0344
0,875;8,8301;78,9869
0,876;8,8348;79,0904
0,877;8,8508;79,0813
0,878;8,8566;79,039
0,879;8,8696;79,0945
0,88;8,8797;79,1072
0,881;8,8867;79,1608
0,882;8,8995;79,1571
0,883;8,9086;79,1771
0,884;8,9166;79,1961
0,885;8,9288;79,1411
0,886;8,9375;79,2512
0,887;8,9522;79,2681
0,888;8,9593;79,2069
0,889;8,9721;79,2748
0,89;8,9821;79,2269
0,891;8,9896;79,2828
0,892;8,9965;79,3117
0,893;9,0066;79,3318
0,894;9,0181;79,4001
0,895;9,0279;79,3868
0,896;9,0354;79,41
0,897;9,0488;79,3839
0,898;9,0613;79,3841
0,899;9,0705;79,4064
0,9;9,0785;79,4147
0,901;9,0894;79,4884
0,902;9,098;79,3771
0,903;9,1076;79,4245
0,904;9,119;79,6092
0,905;9,1276;79,5375
0,906;9,1374;79,5393
0,907;9,1531;79,4826
0,908;9,1604;79,5491
0,909;9,1703;79,5979
0,91;9,1805;79,5312
0,911;9,1911;79,5909
0,912;9,1978;79,5355
0,913;9,2085;79,6058
0,914;9,2196;79,6723
0,915;9,2298;79,6601
0,916;9,2368;79,69
0,917;9,247;79,7284
0,918;9,2587;79,7834
0,919;9,2675;79,73
0,92;9,2798;79,7334
0,921;9,2876;79,803
0,922;9,3027;79,7199
0,923;9,3104;79,7876
0,924;9,3193;79,8024
0,925;9,3273;79,7487
0,926;9,3391;79,8613
0,927;9,3521;79,8501
0,928;9,3588;79,8509
0,929;9,3717;79,9221
0,93;9,3813;79,8382
0,931;9,3912;79,8652
0,932;9,4024;80,0115
0,933;9,4126;79,9328
0,934;9,4191;79,9636
0,935;9,4305;79,9413
0,936;9,4382;79,946
0,937;9,4514;79,9985
0,938;9,4604;80,0773
0,939;9,4725;80,042
0,94;9,4793;80,0468
0,941;9,4903;80,1116
0,942;9,5014;80,127
0,943;9,512;80,1002
0,944;9,5233;80,1429
0,945;9,5291;80,1404
0,946;9,5422;80,1899
0,947;9,5479;80,1904
0,948;9,5605;80,0908
0,949;9,5736;80,2103
0,95;9,5816;80,1703
0,951;9,594;80,2093
0,952;9,6026;80,304
0,953;9,608;80,2124
0,954;9,6237;80,1799
0,955;9,6314;80,3118
0,956;9,6445;80,2497
0,957;9,6523;80,3918
0,958;9,6629;80,3248
0,959;9,6677;80,315
0,96;9,6796;80,4174
0,961;9,6913;80,3586
0,962;9,6995;80,4467
0,963;9,7089;80,4209
0,964;9,72;80,3928
0,965;9,7316;80,3952
0,966;9,7388;80,4371
0,967;9,7503;80,4994
0,968;9,7597;80,5018
0,969;9,7708;80,5094
0,97;9,7814;80,515
0,971;9,7881;80,4802
0,972;9,7995;80,5837
0,973;9,8139;80,5687
0,974;9,8198;80,5678
0,975;9,8285;80,6317
0,976;9,8413;80,5517
0,977;9,8563;80,6544
0,978;9,8614;80,6503
0,979;9,8695;80,6695
0,98;9,8818;80,6973
0,981;9,8918;80,6735
0,982;9,8999;80,7015
0,983;9,9126;80,6825
0,984;9,924;80,7168
0,985;9,934;80,7422
0,986;9,9378;80,781
0,987;9,9516;80,8401
0,988;9,9616;80,7778
0,989;9,9697;80,8346
0,99;9,9815;80,8343
0,991;9,9908;80,8649
0,992;10,006;80,8496
0,993;10,0148;80,8517
0,994;10,0221;80,8752
0,995;10,0329;80,9233
0,996;10,0431;80,9462
0,997;10,0506;80,876
0,998;10,0561;80,8142
0,999;10,065;80,8926
1;10,0663;80,8454
1,001;10,0661;80,912
1,002;10,0588;80,9406
1,003;10,0531;80,8967
1,004;10,0497;80,9201
1,005;10,0451;80,9671
1,006;10,0338;81,0803
1,007;10,0309;81,0621
1,008;10,0169;81,007
1,009;10,0086;81,0378
1,01;9,9988;80,9296
