Time [s];Position [mm];Force [N]
0,6;30,3599;111,617
0,601;30,4123;111,482
0,602;30,4598;111,623
0,603;30,5125;111,779
0,604;30,5626;111,805
0,605;30,6134;111,917
0,606;30,6624;111,919
0,607;30,713;111,773
0,608;30,7619;111,766
0,609;30,814;111,798
0,61;30,8595;111,802
0,611;30,9124;112,021
0,612;30,9647;112,149
0,613;31,0124;112,153
0,614;31,065;112,4
0,615;31,1139;112,527
0,616;31,1638;112,622
0,617;31,2154;112,797
0,618;31,2668;112,888
0,619;31,3134;112,904
0,62;31,3703;113,012
0,621;31,4156;113,135
0,622;31,4667;113,283
0,623;31,5172;113,374
0,624;31,5685;113,4
0,625;31,6169;113,326
0,626;31,669;113,518
0,627;31,7171;113,525
0,628;31,7679;113,724
0,629;31,8188;113,757
0,63;31,8712;113,61
0,631;31,9187;113,549
0,632;31,9724;113,566
0,633;32,02;113,505
0,634;32,0704;113,659
0,635;32,1233;113,902
0,636;32,1739;113,911
0,637;32,2231;114,123
0,638;32,2732;114,227
0,639;32,3191;114,303
0,64;32,3733;114,503
0,641;32,4222;114,614
0,642;32,4719;114,587
0,643;32,5263;114,725
0,644;32,574;114,87
0,645;32,6213;114,888
0,646;32,6749;115,105
0,647;32,7254;115,143
0,648;32,774;115,119
0,649;32,8243;115,267
0,65;32,874;115,287
0,651;32,9266;115,311
0,652;32,9743;115,457
0,653;33,0242;115,457
0,654;33,0754;115,41
0,655;33,1262;115,388
0,656;33,1758;115,26
0,657;33,2278;115,381
0,658;33,2756;115,562
0,659;33,3312;115,672
0,66;33,3762;115,758
0,661;33,4334;115,889
0,662;33,4787;115,973
0,663;33,5287;116,159
0,664;33,5789;116,291
0,665;33,6321;116,27
0,666;33,6789;116,49
0,667;33,7325;116,531
0,668;33,7807;116,562
0,669;33,8288;116,788
0,67;33,8815;116,807
0,671;33,9291;116,877
0,672;33,9812;116,969
0,673;34,0311;116,952
0,674;34,0801;117,035
0,675;34,1311;117,089
0,676;34,1843;117,145
0,677;34,2314;117,175
0,678;34,2828;117,145
0,679;34,3357;117,081
0,68;34,3825;117,093
0,681;34,434;117,079
0,682;34,4848;117,227
0,683;34,5339;117,382
0,684;34,5847;117,538
0,685;34,6358;117,685
0,686;34,6878;117,843
0,687;34,7333;117,932
0,688;34,784;117,983
0,689;34,8388;118,141
0,69;34,8855;118,225
0,691;34,9347;118,273
0,692;34,986;118,421
0,693;35,04;118,409
0,694;35,0861;118,549
0,695;35,1375;118,686
0,696;35,19;118,762
0,697;35,2416;118,755
0,698;35,2873;118,85
0,699;35,34;118,877
0,7;35,3894;118,878
0,701;35,442;119,025
0,702;35,4904;118,933
0,703;35,5411;118,862
0,704;35,5909;118,853
0,705;35,6413;118,82
0,706;35,6883;118,934
0,707;35,7417;119,167
0,708;35,7901;119,181
0,709;35,8428;119,386
0,71;35,8935;119,609
0,711;35,9409;119,63
0,712;35,9936;119,767
0,713;36,0444;119,844
0,714;36,0958;119,892
0,715;36,1439;120,086
0,716;36,1953;120,201
0,717;36,2453;120,164
0,718;36,2951;120,183
0,719;36,3459;120,313
0,72;36,3969;120,515
0,721;36,4478;120,572
0,722;36,4963;120,574
0,723;36,5484;120,579
0,724;36,5964;120,754
0,725;36,6472;120,704
0,726;36,6961;120,708
0,727;36,7479;120,643
0,728;36,8;120,677
0,729;36,8472;120,629
0,73;36,9014;120,686
0,731;36,9476;120,787
0,732;36,9991;120,938
0,733;37,0503;121,14
0,734;37,1032;121,221
0,735;37,1518;121,347
0,736;37,1995;121,5
0,737;37,2495;121,635
0,738;37,2998;121,726
0,739;37,3555;121,785
0,74;37,4054;121,808
0,741;37,4528;121,888
0,742;37,505;121,88
0,743;37,553;122,002
0,744;37,6051;122,099
0,745;37,654;122,223
0,746;37,7058;122,35
0,747;37,7518;122,316
0,748;37,8095;122,374
0,749;37,8539;122,445
0,75;37,9048;122,478
0,751;37,9572;122,502
0,752;38,0062;122,459
0,753;38,0551;122,375
0,754;38,106;122,413
0,755;38,1585;122,544
0,756;38,204;122,593
0,757;38,2597;122,758
0,758;38,3078;122,898
0,759;38,3599;123,05
0,76;38,4087;123,187
0,761;38,4606;123,296
0,762;38,5112;123,387
0,763;38,5604;123,474
0,764;38,6072;123,52
0,765;38,6608;123,518
0,766;38,7096;123,598
0,767;38,7608;123,647
0,768;38,8134;123,734
0,769;38,8617;123,841
0,77;38,9133;124,046
0,771;38,9609;124,134
0,772;39,0093;124,161
0,773;39,0622;124,187
0,774;39,1112;124,142
0,775;39,1632;124,235
0,776;39,2157;124,274
0,777;39,2625;124,227
0,778;39,3136;124,133
0,779;39,365;124,169
0,78;39,4151;124,319
0,781;39,4655;124,38
0,782;39,5146;124,562
0,783;39,56336;124,697
0,784;39,61689;124,833
0,785;39,66896;125,029
0,786;39,71697;125,182
0,787;39,76889;125,197
0,788;39,81805;125,233
0,789;39,8676;125,335
0,79;39,91561;125,394
0,791;39,96584;125,396
0,792;40,01877;125,446
0,793;40,07019;125,454
0,794;40,11657;125,695
0,795;40,16572;125,896
0,796;40,21888;125,843
0,797;40,26333;125,929
0,798;40,31846;125,96
0,799;40,36908;125,965
0,8;40,4187;126,051
0,801;40,46844;126,06
0,802;40,51843;125,896
0,803;40,57065;125,976
0,804;40,62023;126,011
0,805;40,66993;126,075
0,806;40,71632;126,254
0,807;40,7706;126,437
0,808;40,82224;126,479
0,809;40,87034;126,695
0,81;40,92467;126,794
0,811;40,97167;126,909
0,812;41,02263;127,047
0,813;41,07427;127,063
0,814;41,12174;127,11
0,815;41,17372;127,183
0,816;41,2225;127,225
0,817;41,27627;127,201
0,818;41,32414;127,32
0,819;41,37508;127,529
0,82;41,42836;127,604
0,821;41,47603;127,676
0,822;41,52564;127,759
0,823;41,57452;127,699
0,824;41,62607;127,802
0,825;41,67833;127,815
0,826;41,72687;127,717
0,827;41,77764;127,776
0,828;41,82481;127,746
0,829;41,87891;127,786
0,83;41,92716;127,951
0,831;41,97876;128,057
0,832;42,02684;128,187
0,833;42,07966;128,309
0,834;42,12994;128,451
0,835;42,18113;128,532
0,836;42,23007;128,759
0,837;42,27993;128,835
0,838;42,33331;128,781
0,839;42,38086;128,935
0,84;42,43048;128,908
0,841;42,48144;128,937
0,842;42,53315;129,117
0,843;42,58035;129,072
0,844;42,63203;129,242
0,845;42,67994;129,429
0,846;42,7332;129,491
0,847;42,78717;129,433
0,848;42,83348;129,448
0,849;42,8834;129,572
0,85;42,93255;129,523
0,851;42,98344;129,556
0,852;43,03444;129,56
0,853;43,08204;129,51
0,854;43,13684;129,586
0,855;43,18429;129,733
0,856;43,23465;129,814
0,857;43,28509;129,922
0,858;43,33914;130,103
0,859;43,38639;130,226
0,86;43,4354;130,354
0,861;43,48475;130,463
0,862;43,53654;130,514
0,863;43,58693;130,64
0,864;43,6387;130,652
0,865;43,68613;130,695
0,866;43,73533;130,739
0,867;43,7864;130,802
0,868;43,83459;130,9
0,869;43,88528;131,069
0,87;43,93972;131,185
0,871;43,98996;131,164
0,872;44,04054;131,272
0,873;44,09089;131,274
0,874;44,1379;131,235
0,875;44,1897;131,302
0,876;44,23715;131,358
0,877;44,28916;131,263
0,878;44,34121;131,31
0,879;44,39053;131,355
0,88;44,44192;131,509
0,881;44,49098;131,615
0,882;44,54384;131,814
0,883;44,59417;131,838
0,884;44,64433;132,099
0,885;44,69253;132,179
0,886;44,74259;132,238
0,887;44,7922;132,281
0,888;44,84288;132,382
0,889;44,89236;132,456
0,89;44,9434;132,49
0,891;44,99501;132,537
0,892;45,04321;132,63
0,893;45,09543;132,778
0,894;45,14572;132,858
0,895;45,19384;132,926
0,896;45,24487;132,996
0,897;45,29681;133,053
0,898;45,34443;133,066
0,899;45,39606;133,103
0,9;45,44729;132,964
0,901;45,49317;132,993
0,902;45,54752;133,136
0,903;45,59581;133,124
0,904;45,64475;133,128
0,905;45,69624;133,238
0,906;45,74788;133,378
0,907;45,79868;133,602
0,908;45,84673;133,743
0,909;45,89708;133,816
0,91;45,94619;133,877
0,911;45,9976;134,066
0,912;46,04807;134,183
0,913;46,09451;134,16
0,914;46,14956;134,226
0,915;46,19505;134,185
0,916;46,24685;134,373
0,917;46,30064;134,488
0,918;46,3502;134,464
0,919;46,39882;134,558
0,92;46,44995;134,647
0,921;46,50185;134,793
0,922;46,54967;134,834
0,923;46,60282;134,817
0,924;46,65338;134,704
0,925;46,70165;134,77
0,926;46,7545;134,891
0,927;46,80298;134,862
0,928;46,85359;134,939
0,929;46,90126;134,982
0,93;46,95381;135,028
0,931;47,00129;135,249
0,932;47,05259;135,439
0,933;47,10415;135,465
0,934;47,15379;135,582
0,935;47,20456;135,683
0,936;47,2534;135,744
0,937;47,30565;135,837
0,938;47,35334;135,966
0,939;47,40364;135,878
0,94;47,45777;135,999
0,941;47,50778;136,083
0,942;47,55564;136,154
0,943;47,60537;136,265
0,944;47,6556;136,337
0,945;47,70947;136,38
0,946;47,75738;136,563
0,947;47,809;136,581
0,948;47,85776;136,518
0,949;47,90698;136,547
0,95;47,95905;136,534
0,951;48,00861;136,592
0,952;48,05714;136,683
0,953;48,10911;136,658
0,954;48,15796;136,673
0,955;48,21011;136,859
0,956;48,25468;137,038
0,957;48,31076;137,05
0,958;48,35917;137,291
0,959;48,41233;137,316
0,96;48,45801;137,412
0,961;48,50938;137,603
0,962;48,560553;137,563
0,963;48,608497;137,631
0,964;48,660555;137,781
0,965;48,709921;137,776
0,966;48,760243;137,81
0,967;48,810133;137,991
0,968;48,863187;138,023
0,969;48,910362;138,126
0,97;48,961856;138,286
0,971;49,013118;138,247
0,972;49,062144;138,268
0,973;49,113638;138,386
0,974;49,165168;138,367
0,975;49,211235;138,289
0,976;49,264959;138,396
0,977;49,311817;138,384
0,978;49,361085;138,368
0,979;49,415534;138,533
0,98;49,4624591;138,543
0,981;49,5125494;138,632
0,982;49,5654962;138,925
0,983;49,6158681;139,01
0,984;49,663227;139,071
0,985;49,715262;139,26
0,986;49,764346;139,212
0,987;49,815228;139,343
0,988;49,866163;139,557
0,989;49,915578;139,537
0,99;49,964099;139,466
0,991;50,014999;139,624
0,992;50,068115;139,709
0,993;50,115814;139,793
0,994;50,166123;139,903
0,995;50,216334;139,872
0,996;50,267091;140,007
0,997;50,316926;140,179
0,998;50,366377;140,07
0,999;50,421192;140,086
1;50,468551;140,158
1,001;50,516849;140,113
1,002;50,5685;140,179
1,003;50,61706;140,322
1,004;50,66804;140,22
1,005;50,7231;140,294
1,006;50,77115;140,523
1,007;50,81722;140,591
1,008;50,86993;140,818
1,009;50,92058;140,884
1,01;50,96916;140,965
1,011;51,02397;141,022
1,012;51,07077;141,17
1,013;51,12063;141,226
1,014;51,17103;141,242
1,015;51,22368;141,316
1,016;51,27243;141,305
1,017;51,32293;141,441
1,018;51,37265;141,652
1,019;51,42046;141,617
1,02;51,47202;141,683
1,021;51,5234;141,786
1,022;51,57318;141,84
1,023;51,62567;141,915
1,024;51,67177;141,947
1,025;51,72408;141,849
1,026;51,77538;141,896
1,027;51,82664;141,985
1,028;51,8791;141,992
1,029;51,92799;142,043
1,03;51,9717;142,109
1,031;52,02603;142,171
1,032;52,07428;142,359
1,033;52,12659;142,606
1,034;52,17473;142,583
1,035;52,22802;142,677
1,036;52,27936;142,871
1,037;52,32831;142,832
1,038;52,37684;142,981
1,039;52,42644;143,063
1,04;52,47399;143,038
1,041;52,52874;143,074
1,042;52,5766;143,246
1,043;52,6262;143,265
1,044;52,67773;143,417
1,045;52,72817;143,423
1,046;52,77842;143,488
1,047;52,82766;143,645
1,048;52,88021;143,705
